,db_id,query,question,query_toks,query_toks_no_value,question_toks,modified question,generated_query
36,concert_singer,"SELECT T2.name ,  count(*) FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id GROUP BY T2.singer_id",What are the names of the singers and number of concerts for each person?,"['SELECT', 'T2.name', ',', 'count', '(', '*', ')', 'FROM', 'singer_in_concert', 'AS', 'T1', 'JOIN', 'singer', 'AS', 'T2', 'ON', 'T1.singer_id', '=', 'T2.singer_id', 'GROUP', 'BY', 'T2.singer_id']","['select', 't2', '.', 'name', ',', 'count', '(', '*', ')', 'from', 'singer_in_concert', 'as', 't1', 'join', 'singer', 'as', 't2', 'on', 't1', '.', 'singer_id', '=', 't2', '.', 'singer_id', 'group', 'by', 't2', '.', 'singer_id']","['What', 'are', 'the', 'names', 'of', 'the', 'singers', 'and', 'number', 'of', 'concerts', 'for', 'each', 'person', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of the singers and number of concerts for each person? <query> "," 

SELECT  singers.name ,  COUNT(*) AS concerts  FROM singers JOIN concerts ON singers.id  =  concerts.singer_id GROUP BY singers.name"
37,concert_singer,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,List all singer names in concerts in year 2014.,"['SELECT', 'T2.name', 'FROM', 'singer_in_concert', 'AS', 'T1', 'JOIN', 'singer', 'AS', 'T2', 'ON', 'T1.singer_id', '=', 'T2.singer_id', 'JOIN', 'concert', 'AS', 'T3', 'ON', 'T1.concert_id', '=', 'T3.concert_id', 'WHERE', 'T3.year', '=', '2014']","['select', 't2', '.', 'name', 'from', 'singer_in_concert', 'as', 't1', 'join', 'singer', 'as', 't2', 'on', 't1', '.', 'singer_id', '=', 't2', '.', 'singer_id', 'join', 'concert', 'as', 't3', 'on', 't1', '.', 'concert_id', '=', 't3', '.', 'concert_id', 'where', 't3', '.', 'year', '=', 'value']","['List', 'all', 'singer', 'names', 'in', 'concerts', 'in', 'year', '2014', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List all singer names in concerts in year 2014. <query> "," 

SELECT  singer_name FROM concerts WHERE year = 2014"
38,concert_singer,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id  =  T2.singer_id JOIN concert AS T3 ON T1.concert_id  =  T3.concert_id WHERE T3.year  =  2014,What are the names of the singers who performed in a concert in 2014?,"['SELECT', 'T2.name', 'FROM', 'singer_in_concert', 'AS', 'T1', 'JOIN', 'singer', 'AS', 'T2', 'ON', 'T1.singer_id', '=', 'T2.singer_id', 'JOIN', 'concert', 'AS', 'T3', 'ON', 'T1.concert_id', '=', 'T3.concert_id', 'WHERE', 'T3.year', '=', '2014']","['select', 't2', '.', 'name', 'from', 'singer_in_concert', 'as', 't1', 'join', 'singer', 'as', 't2', 'on', 't1', '.', 'singer_id', '=', 't2', '.', 'singer_id', 'join', 'concert', 'as', 't3', 'on', 't1', '.', 'concert_id', '=', 't3', '.', 'concert_id', 'where', 't3', '.', 'year', '=', 'value']","['What', 'are', 'the', 'names', 'of', 'the', 'singers', 'who', 'performed', 'in', 'a', 'concert', 'in', '2014', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of the singers who performed in a concert in 2014? <query> "," 

SELECT  singers.name FROM singers JOIN concerts ON singers.id = concerts.singer_id WHERE concerts.year = 2014"
39,concert_singer,"SELECT name ,  country FROM singer WHERE song_name LIKE '%Hey%'",what is the name and nation of the singer who have a song having 'Hey' in its name?,"['SELECT', 'name', ',', 'country', 'FROM', 'singer', 'WHERE', 'song_name', 'LIKE', ""'"", '%', 'Hey', '%', ""'""]","['select', 'name', ',', 'country', 'from', 'singer', 'where', 'song_name', 'like', 'value']","['what', 'is', 'the', 'name', 'and', 'nation', 'of', 'the', 'singer', 'who', 'have', 'a', 'song', 'having', ""'Hey"", ""'"", 'in', 'its', 'name', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> what is the name and nation of the singer who have a song having 'Hey' in its name? <query> "," 

SELECT  singer_name ,  country  FROM  singer  WHERE  song_name  LIKE  '%Hey%'"
40,concert_singer,"SELECT name ,  country FROM singer WHERE song_name LIKE '%Hey%'",What is the name and country of origin of every singer who has a song with the word 'Hey' in its title?,"['SELECT', 'name', ',', 'country', 'FROM', 'singer', 'WHERE', 'song_name', 'LIKE', ""'"", '%', 'Hey', '%', ""'""]","['select', 'name', ',', 'country', 'from', 'singer', 'where', 'song_name', 'like', 'value']","['What', 'is', 'the', 'name', 'and', 'country', 'of', 'origin', 'of', 'every', 'singer', 'who', 'has', 'a', 'song', 'with', 'the', 'word', ""'Hey"", ""'"", 'in', 'its', 'title', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the name and country of origin of every singer who has a song with the word 'Hey' in its title? <query> "," 

SELECT  s.name ,  s.country  FROM  singer AS s JOIN song AS  s1 ON  s.id  =  s1.singer_id  WHERE  s1.title  LIKE  '%Hey%'"
41,concert_singer,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015",Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.,"['SELECT', 'T2.name', ',', 'T2.location', 'FROM', 'concert', 'AS', 'T1', 'JOIN', 'stadium', 'AS', 'T2', 'ON', 'T1.stadium_id', '=', 'T2.stadium_id', 'WHERE', 'T1.Year', '=', '2014', 'INTERSECT', 'SELECT', 'T2.name', ',', 'T2.location', 'FROM', 'concert', 'AS', 'T1', 'JOIN', 'stadium', 'AS', 'T2', 'ON', 'T1.stadium_id', '=', 'T2.stadium_id', 'WHERE', 'T1.Year', '=', '2015']","['select', 't2', '.', 'name', ',', 't2', '.', 'location', 'from', 'concert', 'as', 't1', 'join', 'stadium', 'as', 't2', 'on', 't1', '.', 'stadium_id', '=', 't2', '.', 'stadium_id', 'where', 't1', '.', 'year', '=', 'value', 'intersect', 'select', 't2', '.', 'name', ',', 't2', '.', 'location', 'from', 'concert', 'as', 't1', 'join', 'stadium', 'as', 't2', 'on', 't1', '.', 'stadium_id', '=', 't2', '.', 'stadium_id', 'where', 't1', '.', 'year', '=', 'value']","['Find', 'the', 'name', 'and', 'location', 'of', 'the', 'stadiums', 'which', 'some', 'concerts', 'happened', 'in', 'the', 'years', 'of', 'both', '2014', 'and', '2015', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015. <query> "," <strong>SELECT</strong> stadium_name , stadium_location FROM stadium WHERE year_of_concert  =  2014 OR year_of_concert  =  2015"
42,concert_singer,"SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2014 INTERSECT SELECT T2.name ,  T2.location FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.Year  =  2015",What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?,"['SELECT', 'T2.name', ',', 'T2.location', 'FROM', 'concert', 'AS', 'T1', 'JOIN', 'stadium', 'AS', 'T2', 'ON', 'T1.stadium_id', '=', 'T2.stadium_id', 'WHERE', 'T1.Year', '=', '2014', 'INTERSECT', 'SELECT', 'T2.name', ',', 'T2.location', 'FROM', 'concert', 'AS', 'T1', 'JOIN', 'stadium', 'AS', 'T2', 'ON', 'T1.stadium_id', '=', 'T2.stadium_id', 'WHERE', 'T1.Year', '=', '2015']","['select', 't2', '.', 'name', ',', 't2', '.', 'location', 'from', 'concert', 'as', 't1', 'join', 'stadium', 'as', 't2', 'on', 't1', '.', 'stadium_id', '=', 't2', '.', 'stadium_id', 'where', 't1', '.', 'year', '=', 'value', 'intersect', 'select', 't2', '.', 'name', ',', 't2', '.', 'location', 'from', 'concert', 'as', 't1', 'join', 'stadium', 'as', 't2', 'on', 't1', '.', 'stadium_id', '=', 't2', '.', 'stadium_id', 'where', 't1', '.', 'year', '=', 'value']","['What', 'are', 'the', 'names', 'and', 'locations', 'of', 'the', 'stadiums', 'that', 'had', 'concerts', 'that', 'occurred', 'in', 'both', '2014', 'and', '2015', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015? <query> "," 

SELECT  Stadium_name ,  Stadium_location  FROM  Stadium  WHERE  Stadium_concert_year  =  2014  AND  Stadium_concert_year  =  2015"
43,concert_singer,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),Find the number of concerts happened in the stadium with the highest capacity .,"['select', 'count', '(', '*', ')', 'from', 'concert', 'where', 'stadium_id', '=', '(', 'select', 'stadium_id', 'from', 'stadium', 'order', 'by', 'capacity', 'desc', 'limit', '1', ')']","['select', 'count', '(', '*', ')', 'from', 'concert', 'where', 'stadium_id', '=', '(', 'select', 'stadium_id', 'from', 'stadium', 'order', 'by', 'capacity', 'desc', 'limit', 'value', ')']","['Find', 'the', 'number', 'of', 'concerts', 'happened', 'in', 'the', 'stadium', 'with', 'the', 'highest', 'capacity', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the number of concerts happened in the stadium with the highest capacity . <query> "," 

SELECT COUNT(*) FROM concert WHERE stadium_capacity = (SELECT MAX(stadium_capacity) FROM stadium)"
44,concert_singer,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),What are the number of concerts that occurred in the stadium with the largest capacity ?,"['select', 'count', '(', '*', ')', 'from', 'concert', 'where', 'stadium_id', '=', '(', 'select', 'stadium_id', 'from', 'stadium', 'order', 'by', 'capacity', 'desc', 'limit', '1', ')']","['select', 'count', '(', '*', ')', 'from', 'concert', 'where', 'stadium_id', '=', '(', 'select', 'stadium_id', 'from', 'stadium', 'order', 'by', 'capacity', 'desc', 'limit', 'value', ')']","['What', 'are', 'the', 'number', 'of', 'concerts', 'that', 'occurred', 'in', 'the', 'stadium', 'with', 'the', 'largest', 'capacity', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the number of concerts that occurred in the stadium with the largest capacity ? <query> "," 

SELECT COUNT(*) FROM concert WHERE stadium_capacity = (SELECT MAX(stadium_capacity) FROM stadium)"
45,pets_1,SELECT count(*) FROM pets WHERE weight  >  10,Find the number of pets whose weight is heavier than 10.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'pets', 'WHERE', 'weight', '>', '10']","['select', 'count', '(', '*', ')', 'from', 'pets', 'where', 'weight', '>', 'value']","['Find', 'the', 'number', 'of', 'pets', 'whose', 'weight', 'is', 'heavier', 'than', '10', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the number of pets whose weight is heavier than 10. <query> ",<strong>SELECT COUNT(*) FROM pets WHERE weight > 10</strong>
46,pets_1,SELECT count(*) FROM pets WHERE weight  >  10,How many pets have a greater weight than 10?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'pets', 'WHERE', 'weight', '>', '10']","['select', 'count', '(', '*', ')', 'from', 'pets', 'where', 'weight', '>', 'value']","['How', 'many', 'pets', 'have', 'a', 'greater', 'weight', 'than', '10', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many pets have a greater weight than 10? <query> "," 

SELECT count(*) FROM pets WHERE weight > 10"
47,pets_1,SELECT weight FROM pets ORDER BY pet_age LIMIT 1,Find the weight of the youngest dog.,"['SELECT', 'weight', 'FROM', 'pets', 'ORDER', 'BY', 'pet_age', 'LIMIT', '1']","['select', 'weight', 'from', 'pets', 'order', 'by', 'pet_age', 'limit', 'value']","['Find', 'the', 'weight', 'of', 'the', 'youngest', 'dog', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the weight of the youngest dog. <query> ",<strong>SELECT weight FROM dog WHERE age = (SELECT MIN(age) FROM dog)</strong>
48,pets_1,SELECT weight FROM pets ORDER BY pet_age LIMIT 1,How much does the youngest dog weigh?,"['SELECT', 'weight', 'FROM', 'pets', 'ORDER', 'BY', 'pet_age', 'LIMIT', '1']","['select', 'weight', 'from', 'pets', 'order', 'by', 'pet_age', 'limit', 'value']","['How', 'much', 'does', 'the', 'youngest', 'dog', 'weigh', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How much does the youngest dog weigh? <query> "," 

SELECT MIN(weight) FROM dog"
49,pets_1,"SELECT max(weight) ,  petType FROM pets GROUP BY petType",Find the maximum weight for each type of pet. List the maximum weight and pet type.,"['SELECT', 'max', '(', 'weight', ')', ',', 'petType', 'FROM', 'pets', 'GROUP', 'BY', 'petType']","['select', 'max', '(', 'weight', ')', ',', 'pettype', 'from', 'pets', 'group', 'by', 'pettype']","['Find', 'the', 'maximum', 'weight', 'for', 'each', 'type', 'of', 'pet', '.', 'List', 'the', 'maximum', 'weight', 'and', 'pet', 'type', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the maximum weight for each type of pet. List the maximum weight and pet type. <query> "," 

SELECT MAX(weight) ,  pet_type FROM pets GROUP BY pet_type"
50,pets_1,"SELECT max(weight) ,  petType FROM pets GROUP BY petType",List the maximum weight and type for each type of pet.,"['SELECT', 'max', '(', 'weight', ')', ',', 'petType', 'FROM', 'pets', 'GROUP', 'BY', 'petType']","['select', 'max', '(', 'weight', ')', ',', 'pettype', 'from', 'pets', 'group', 'by', 'pettype']","['List', 'the', 'maximum', 'weight', 'and', 'type', 'for', 'each', 'type', 'of', 'pet', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the maximum weight and type for each type of pet. <query> "," 

SELECT MAX(weight) , type FROM pets GROUP BY type"
51,pets_1,SELECT count(*) FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.age  >  20,Find number of pets owned by students who are older than 20.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'student', 'AS', 'T1', 'JOIN', 'has_pet', 'AS', 'T2', 'ON', 'T1.stuid', '=', 'T2.stuid', 'WHERE', 'T1.age', '>', '20']","['select', 'count', '(', '*', ')', 'from', 'student', 'as', 't1', 'join', 'has_pet', 'as', 't2', 'on', 't1', '.', 'stuid', '=', 't2', '.', 'stuid', 'where', 't1', '.', 'age', '>', 'value']","['Find', 'number', 'of', 'pets', 'owned', 'by', 'students', 'who', 'are', 'older', 'than', '20', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find number of pets owned by students who are older than 20. <query> ",<strong>SELECT COUNT(*) FROM pets WHERE owner_id IN (SELECT owner_id FROM students WHERE age > 20)</strong>
